run_date,symbol,final_decision,strategies_fired,avg_confidence,risk_approved,supervisor_conf,suggested_entry,timeframe,max_position_pct,reasoning,momentum_fired,breakout_fired,stochastic_fired
2026-05-12 16:35:10,AARTIIND,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for AARTIIND: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:11,ABB,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ABB: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:12,ABBOTINDIA,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ABBOTINDIA: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:12,ABCAPITAL,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ABCAPITAL: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:13,ABFRL,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ABFRL: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:14,ACC,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ACC: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:15,ADANIENT,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ADANIENT: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:15,ADANIPORTS,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ADANIPORTS: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:16,ALKEM,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ALKEM: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:17,AMBUJACEM,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for AMBUJACEM: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:18,APOLLOHOSP,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for APOLLOHOSP: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:18,APOLLOTYRE,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for APOLLOTYRE: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:19,ASHOKLEY,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ASHOKLEY: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:20,ASIANPAINT,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ASIANPAINT: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:21,ASTRAL,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ASTRAL: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:22,ATUL,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ATUL: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:23,AUBANK,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for AUBANK: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:24,AUROPHARMA,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for AUROPHARMA: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:25,AXISBANK,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for AXISBANK: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:25,BAJAJ-AUTO,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BAJAJ-AUTO: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:26,BAJAJFINSV,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BAJAJFINSV: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:27,BAJFINANCE,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BAJFINANCE: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:28,BALKRISIND,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BALKRISIND: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:28,BALRAMCHIN,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BALRAMCHIN: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:29,BANDHANBNK,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BANDHANBNK: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:30,BANKBARODA,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BANKBARODA: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:31,BATAINDIA,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BATAINDIA: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:32,BEL,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BEL: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:32,BERGEPAINT,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BERGEPAINT: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:33,BHARATFORG,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BHARATFORG: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:34,BHARTIARTL,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BHARTIARTL: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:35,BHEL,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BHEL: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:35,BIOCON,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BIOCON: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:36,BOSCHLTD,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BOSCHLTD: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:37,BPCL,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BPCL: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:38,BRITANNIA,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BRITANNIA: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:38,BSOFT,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for BSOFT: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:39,CANBK,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for CANBK: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:40,CANFINHOME,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for CANFINHOME: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:41,CHAMBLFERT,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for CHAMBLFERT: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:41,CHOLAFIN,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for CHOLAFIN: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:42,CIPLA,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for CIPLA: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:43,COALINDIA,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for COALINDIA: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:44,COFORGE,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for COFORGE: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:45,COLPAL,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for COLPAL: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:45,CONCOR,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for CONCOR: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:46,COROMANDEL,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for COROMANDEL: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:47,CROMPTON,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for CROMPTON: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:48,CUB,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for CUB: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:48,CUMMINSIND,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for CUMMINSIND: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:49,DABUR,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for DABUR: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:50,DALBHARAT,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for DALBHARAT: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:51,DEEPAKNTR,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for DEEPAKNTR: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:52,DELTACORP,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for DELTACORP: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:52,DIVISLAB,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for DIVISLAB: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:53,DIXON,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for DIXON: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:54,DLF,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for DLF: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:55,DRREDDY,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for DRREDDY: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:55,EICHERMOT,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for EICHERMOT: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:56,ESCORTS,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for ESCORTS: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:57,EXIDEIND,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for EXIDEIND: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:58,FEDERALBNK,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for FEDERALBNK: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:58,GAIL,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for GAIL: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:35:59,GLENMARK,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for GLENMARK: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:36:00,GMRINFRA,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for GMRINFRA: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:36:01,GNFC,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for GNFC: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:36:01,GODREJCP,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for GODREJCP: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:36:02,GODREJPROP,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for GODREJPROP: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:36:03,GRANULES,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for GRANULES: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:36:04,GRASIM,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for GRASIM: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:36:05,GUJGASLTD,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for GUJGASLTD: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:36:05,HAL,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for HAL: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:36:06,HAVELLS,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for HAVELLS: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:36:07,HCLTECH,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for HCLTECH: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:36:08,HDFCAMC,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for HDFCAMC: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
2026-05-12 16:36:08,HDFCBANK,HOLD,,0.0,0,0.0,,,0.0,"Data fetched for HDFCBANK: 125 rows | 0/3 strategies fired: [] | Risk: no signals to evaluate | Supervisor: risk not approved, holding",0,0,0
